CAPTURE_ROUND_ID,YEAR,SEASON,DATE,TIME,MINUTES_AFTER_SUNRISE,PROPERTY_ID,PROPERTY_TYPE,RECAPTURE,BAND_NUMBER,SPECIES,SEX,MASS (g),MAX WING CHORD (mm),TAIL (mm),BILL_HEAD (mm),BILL_LENGTH (mm),BILL_WIDTH (mm),BILL_DEPTH (mm),TARSUS_SHORT (mm),TARSUS_LONG (mm),FAT SCORE ,AVIAN POX LESIONS PRESENT,SALMONELLA,DUST RUFFLE PERFORMED,ECTOPARASITES DETECTED,MITES_PRESENT,MITES_ABUNDANCE,LICE_PRESENT,LICE_ABUNDANCE,FAECAL SAMPLE COLLECTED,COCCIDIA_PRESENT,COCCIDIA_ABUNDANCE,HELMINTHS_PRESENT,HELMINTHS_ABUNDANCE
S2,2013,Spring,23/08/13,11:00,245,DEUX,Feeding,,BP6815,House sparrow,F,28.5,79,57,33.1,11.2,7.2,8.6,19.6,22.6,4,0,,Yes,0,0,0,0,0,Yes,0,0,0,0
S2,2013,Spring,23/08/13,11:25,270,DEUX,Feeding,,BP6816,House sparrow,F,25.5,79,54,34.4,11.5,6.8,7.2,18.3,21.3,3,0,,Yes,0,0,0,0,0,,,,,
S2,2013,Spring,23/08/13,11:29,274,DEUX,Feeding,,BP6817,House sparrow,F,28.75,76,52,32.9,11.5,7.6,7.8,19.8,23.1,4,0,,Yes,0,0,0,0,0,Yes,0,0,0,0
S2,2013,Spring,23/08/13,12:17,322,DEUX,Feeding,,BP6818,House sparrow,F,29,75,48,30.6,10.8,8.3,7.9,19.9,22.5,4,0,,,,,,,,Yes,1,12,0,0
S2,2013,Spring,23/08/13,12:30,335,DEUX,Feeding,,BP6819,House sparrow,M,26.5,76,53,32,12.5,6.8,8.1,19.3,22.3,2,0,,Yes,1,1,2,0,0,Yes,1,76,0,0
S2,2013,Spring,23/08/13,14:55,480,DEUX,Feeding,,BP6820,House sparrow,M,26.25,77,56,30.8,11.2,7.2,8,18,20.9,3,0,,,,,,,,Yes,1,32,1,6
S2,2013,Spring,23/08/13,14:55,480,DEUX,Feeding,,BP6821,House sparrow,F,28,74,53,33.2,10.6,7,7.6,18.1,20.5,5,0,,,,,,,,Yes,1,109,0,0
S2,2013,Spring,23/08/13,15:40,525,DEUX,Feeding,,BP6822,House sparrow,M,30.25,79,56,30.2,10.6,7.4,7.5,19.4,21.3,4,0,,,,,,,,,,,,
S2,2013,Spring,26/08/13,10:15,204,BAYS,Nonfeeding,,BP6823,House sparrow,M,27.5,76,57,32.2,12.2,6.7,7.4,19.6,21.6,2,0,0,Yes,1,1,2,0,0,Yes,0,0,0,0
S2,2013,Spring,26/08/13,11:43,292,BAYS,Nonfeeding,,BP6824,House sparrow,F,29.5,75.5,56,32.6,12.2,7.1,7.4,19.7,22.2,3,0,0,,,,,,,Yes,1,215,0,0
S2,2013,Spring,26/08/13,12:20,329,BAYS,Nonfeeding,,BP6825,House sparrow,M,26,80,68,32.1,12.5,7.2,7.7,19.1,22.2,4,0,0,Yes,0,0,0,0,0,,,,,
S2,2013,Spring,26/08/13,13:55,424,BAYS,Nonfeeding,,BP6826,House sparrow,F,28.5,80,60,32.5,13.2,7.2,8.3,20.3,22.6,2,1,0,Yes,1,1,12,0,0,,,,,
S2,2013,Spring,26/08/13,14:10,439,BAYS,Nonfeeding,,BP6827,House sparrow,F,26,76,54.5,32.1,12.3,7.2,7.4,18.1,20.6,2,0,1,Yes,0,0,0,0,0,Yes,1,621,0,0
S2,2013,Spring,26/08/13,14:55,484,BAYS,Nonfeeding,,BP6828,House sparrow,M,28.5,77,56,31.5,12.7,6.9,7.6,19,21.7,3,0,0,Yes,1,1,3,0,0,Yes,1,1960,0,0
S2,2013,Spring,26/08/13,14:55,484,BAYS,Nonfeeding,,BP6829,House sparrow,F,26.5,74,52,30.8,11.7,6.9,7.9,19.8,22.2,2,0,0,Yes,0,0,0,0,0,Yes,1,413,1,8
S2,2013,Spring,27/08/13,8:10,81,REWI,Feeding,,BP6830,House sparrow,F,29,77,53,33,13,7.3,7.7,18.7,21.8,4,0,0,Yes,1,0,0,1,6,,,,,
S2,2013,Spring,27/08/13,8:28,99,REWI,Feeding,,BP6831,House sparrow,F,26.5,75,56,31,11.9,7.8,7.5,19.3,22.1,4,0,1,Yes,0,0,0,0,0,Yes,0,0,0,0
S2,2013,Spring,27/08/13,9:20,151,REWI,Feeding,,BP6832,House sparrow,M,27,76,57,31.9,13.1,7,7.9,18.8,21.7,3,0,0,Yes,0,0,0,0,0,Yes,0,0,0,0
S2,2013,Spring,27/08/13,9:20,151,REWI,Feeding,,BP6833,House sparrow,F,27,76,56,31.4,12,7.7,7.6,19.8,22.8,4,0,0,Yes,0,0,0,0,0,Yes,0,0,0,0
S2,2013,Spring,27/08/13,9:25,156,REWI,Feeding,,BP6834,House sparrow,M,26.5,78,58,32.3,12.6,7.1,8.1,19.2,22.4,3,0,0,Yes,1,1,8,1,1,Yes,0,0,0,0
S2,2013,Spring,27/08/13,10:40,231,REWI,Feeding,,BP6835,House sparrow,M,26,77,55.5,31.4,12.5,7.3,7.8,18.4,21.4,4,0,0,Yes,0,0,0,0,0,Yes,0,0,0,0
S2,2013,Spring,28/08/13,10:16,208,MCDO,Nonfeeding,,BP6836,House sparrow,F,31,76,56,31.8,12.6,7.6,7.9,19,21.7,5,0,0,Yes,1,1,6,0,0,Yes,0,0,0,0
S2,2013,Spring,28/08/13,13:48,420,MCDO,Nonfeeding,Recapture,BP4310,House sparrow,M,29.5,78,60.5,31.2,12,6.3,7.7,18.8,21.9,3,0,0,Yes,0,0,0,0,0,Yes,1,18,0,0
S2,2013,Spring,28/08/13,13:48,420,MCDO,Nonfeeding,,BP6837,House sparrow,M,27,76,56,32.9,10.2,7,7.3,20.5,22.6,3,0,0,Yes,1,1,9,0,0,Yes,1,209,0,0
S2,2013,Spring,28/08/13,16:05,557,MCDO,Nonfeeding,,BP6838,House sparrow,F,26.75,72,54,30.8,11.8,7.3,7.6,18.4,21.5,4,0,0,,,,,,,Yes,1,190,0,0
S2,2013,Spring,28/08/13,16:05,557,MCDO,Nonfeeding,,BP6839,House sparrow,F,26.5,77,53,30.3,12,6.7,7.1,19.3,21.8,3,0,0,,,,,,,Yes,1,383,0,0
S2,2013,Spring,28/08/13,16:05,557,MCDO,Nonfeeding,,BP6840,House sparrow,F,23.5,72,56,31,11.6,7.5,7.1,17.8,20.3,4,0,0,,,,,,,,,,,
S2,2013,Spring,30/08/13,10:12,207,REWI,Feeding,,BP6841,House sparrow,M,28,77,56,32.2,12.3,7,7.4,19,21.2,4,0,0,Yes,0,0,0,0,0,,,,,
S2,2013,Spring,30/08/13,10:22,217,REWI,Feeding,,BP6842,House sparrow,M,27,78.5,60,32.7,11.6,6.7,7.4,19.5,22,3,0,0,,,,,,,,,,,
S2,2013,Spring,30/08/13,10:34,229,REWI,Feeding,,BP6843,House sparrow,M,33,79,58,32.8,12.9,7.6,7.9,21.5,23.5,5,0,0,,,,,,,Yes,0,0,0,0
S2,2013,Spring,30/08/13,10:40,235,REWI,Feeding,,BP6844,House sparrow,M,29,79,57,32.6,12.7,7.4,7.8,20.1,22.5,4,0,0,,,,,,,Yes,0,0,1,56
S2,2013,Spring,30/08/13,11:05,260,REWI,Feeding,,BP6845,House sparrow,F,23,74,56,31.4,11.3,7.7,7.8,18.1,21.1,3,0,0,Yes,0,0,0,0,0,Yes,1,21,0,0
S2,2013,Spring,30/08/13,11:02,257,REWI,Feeding,,BP6846,House sparrow,F,24.7,73,56,31.6,11.3,7.6,7.2,17.8,20.4,2,0,,Yes,1,1,1,0,0,Yes,1,9,0,0
S2,2013,Spring,30/08/13,13:35,410,REWI,Feeding,,BP6847,House sparrow,F,25,72,52,31.8,11.5,7.3,8.2,16.8,20.1,4,0,,Yes,1,1,4,0,0,,,,,
S2,2013,Spring,2/09/13,7:50,69,HOLY,Feeding,,BP6848,House sparrow,F,25.5,75,53,32.5,12.4,7.1,7.5,20,22.9,2,0,0,Yes,0,0,0,0,0,,,,,
S2,2013,Spring,2/09/13,10:15,214,HOLY,Feeding,,BP6849,House sparrow,M,28.5,77,56,32.2,11.3,7.5,7.9,18.6,21.6,3,0,0,Yes,0,0,0,0,0,Yes,0,0,0,0
S2,2013,Spring,2/09/13,16:40,599,HOLY,Feeding,,BP6850,House sparrow,F,30.5,75,53,32.6,12.2,6.9,7.9,19.7,22.5,4,0,0,Yes,1,0,0,1,16,Yes,1,825,0,0
S2,2013,Spring,3/09/13,8:45,126,MCDO,Nonfeeding,,BP6851,House sparrow,M,25.75,76,56,31.8,12.3,6.9,7.7,19.2,21.5,2,0,0,Yes,0,0,0,0,0,,,,,
S2,2013,Spring,3/09/13,11:10,271,MCDO,Nonfeeding,,BP6852,House sparrow,M,27.5,79,56,31.9,12.7,7.6,7.8,19.1,22.4,2,0,0,Yes,0,0,0,0,0,,,,,
S2,2013,Spring,3/09/13,11:10,271,MCDO,Nonfeeding,,BP6853,House sparrow,F,26.5,79,60,,,,,19.3,21.5,,0,0,,,,,,,Yes,0,0,0,0
S2,2013,Spring,3/09/13,11:15,276,MCDO,Nonfeeding,,BP6854,House sparrow,F,25.5,74,55.5,31,12,6.9,7.1,18.7,21.8,3,0,0,Yes,0,0,0,0,0,,,,,
S2,2013,Spring,3/09/13,12:00,321,MCDO,Nonfeeding,,BP6855,House sparrow,M,28.75,82,62,32.2,11.9,7.1,7.8,20.5,22.6,3,1,0,Yes,0,0,0,0,0,Yes,0,0,0,0
S2,2013,Spring,3/09/13,12:00,321,MCDO,Nonfeeding,,BP6856,House sparrow,M,28.75,81,61.5,31.9,13,7.2,8.1,19.6,22.6,3,0,0,Yes,0,0,0,0,0,Yes,0,0,0,0
S2,2013,Spring,3/09/13,12:30,351,MCDO,Nonfeeding,,BP6857,House sparrow,M,26,76,56,31.3,11.9,7.2,7.4,18.6,22.1,3,0,0,,,,,,,Yes,1,9,0,0
S2,2013,Spring,3/09/13,13:00,381,MCDO,Nonfeeding,,BP6858,House sparrow,M,26.75,76,55,31.2,12,7.2,7.5,19.5,21.6,4,0,0,,,,,,,,,,,
S2,2013,Spring,3/09/13,13:20,401,MCDO,Nonfeeding,,BP6859,House sparrow,F,27.5,74,54,32,12.5,7,8.1,20.3,22.8,2,0,0,,,,,,,Yes,0,0,1,2
S2,2013,Spring,3/09/13,13:45,426,MCDO,Nonfeeding,,BP6860,House sparrow,M,25.75,78,56,31.6,12,7.3,7.9,18.5,20.6,2,0,0,Yes,1,1,9,0,0,,,,,
S2,2013,Spring,3/09/13,14:00,441,MCDO,Nonfeeding,,BP6861,House sparrow,M,25.25,77.5,56,31.5,11.6,7.5,7.2,18.9,21,3,0,0,,,,,,,Yes,1,26,0,0
S2,2013,Spring,4/09/13,8:30,112,FAIR,Nonfeeding,,BP6862,House sparrow,M,29.5,78,58,32.3,10.9,7.4,8.4,18.9,21.5,3,0,0,Yes,1,1,3,1,1,Yes,0,0,1,273
S2,2013,Spring,4/09/13,8:35,117,FAIR,Nonfeeding,,BP6863,House sparrow,F,27,75,55,32.8,11,7.6,8,19.7,21.9,3,0,0,Yes,0,0,0,0,0,Yes,0,0,0,0
S2,2013,Spring,4/09/13,8:35,117,FAIR,Nonfeeding,,BP6864,House sparrow,M,30,77,57,33.1,11.1,7.4,8.8,21.2,23.2,3,0,0,Yes,0,0,0,0,0,Yes,0,0,0,0
S2,2013,Spring,4/09/13,10:35,237,FAIR,Nonfeeding,Recapture,BP1257,House sparrow,F,27,73,55,32.4,11.8,7.2,7.6,19.5,21.7,4,0,0,Yes,0,0,0,0,0,,,,,
S2,2013,Spring,4/09/13,10:35,237,FAIR,Nonfeeding,,BP6865,House sparrow,F,26.5,67,57,31.9,12.1,7.3,7.7,18.1,21.6,2,0,0,Yes,1,1,28,0,0,Yes,0,0,0,0
S2,2013,Spring,4/09/13,11:40,302,FAIR,Nonfeeding,,BP6867,House sparrow,M,28,80,58,31.4,10.4,7.8,8.2,19,22,3,0,0,Yes,1,1,1,0,0,Yes,0,0,0,0
S2,2013,Spring,4/09/13,11:40,302,FAIR,Nonfeeding,,BP6866,House sparrow,M,30.5,77,53,31.8,11.9,7.6,8.2,19,23,3,0,0,Yes,1,0,0,1,2,Yes,0,0,0,0
S2,2013,Spring,4/09/13,11:40,302,FAIR,Nonfeeding,,BP6868,House sparrow,M,30,76,56,31.8,11.7,7.7,8.2,19.5,22.5,3,0,0,Yes,0,0,0,0,0,Yes,1,9,0,0
S2,2013,Spring,4/09/13,13:10,392,FAIR,Nonfeeding,,BP6869,House sparrow,M,29.5,79,59,33.6,12.4,7,7.6,20.1,22.4,2,0,0,Yes,1,1,1,0,0,Yes,1,4,0,0
