Experiment,Date,TimeDemo,TimeTest,Temperature,Humidity,Airpressure,Block,Treatment,PhenotypeObserverFemale,PhenotypeChosenDemo,Phenotype1CourtingMale,Phenotype2CourtingMale,PhenotypeChosenTest,NumberCourtingMales,MateCopyingScores,,,,,,,,,,,,,,,,,
Mate-copying,5/10/2016,12:53 PM,1:23 PM,25,59,1008,59,informed,WT,Curly,WT,Curly,WT,2,0,,,,,,,,,,,,,,,,,
Mate-copying,5/10/2016,12:53 PM,1:23 PM,25,59,1008,59,uninformed,WT,Curly,Curly,WT,Curly,2,1,,,,,,,,,,,,,,,,,
Mate-copying,5/10/2016,12:53 PM,1:23 PM,25,59,1008,59,informed,WT,WT,WT,Curly,WT,2,1,,,,,,,,,,,,,,,,,
Mate-copying,5/10/2016,12:53 PM,1:23 PM,25,59,1008,59,uninformed,WT,Curly,Curly,NA,Curly,1,1,,,,,,,,,,,,,,,,,
Mate-copying,5/10/2016,1:04 PM,1:34 PM,25.1,59,1008,60,informed,WT,Curly,WT,Curly,Curly,2,1,,,,,,,,,,,,,,,,,
Mate-copying,5/10/2016,1:04 PM,1:34 PM,25.1,59,1008,60,informed,WT,WT,Curly,NA,Curly,1,0,,,,,,,,,,,,,,,,,
Mate-copying,5/10/2016,1:04 PM,1:34 PM,25.1,59,1008,60,uninformed,WT,WT,Curly,WT,WT,2,1,,,,,,,,,,,,,,,,,
Mate-copying,5/10/2016,1:04 PM,1:34 PM,25.1,59,1008,60,uninformed,WT,Curly,WT,Curly,WT,2,0,,,,,,,,,,,,,,,,,
Mate-copying,5/10/2016,1:04 PM,1:34 PM,25.1,59,1008,60,uninformed,WT,WT,Curly,NA,Curly,1,0,,,,,,,,,,,,,,,,,
Mate-copying,5/10/2016,1:04 PM,1:34 PM,25.1,59,1008,60,informed,WT,WT,Curly,WT,WT,2,1,,,,,,,,,,,,,,,,,
Mate-copying,5/10/2016,1:57 PM,2:27 PM,25.1,59,1006,61,uninformed,WT,WT,Curly,NA,Curly,1,0,,,,,,,,,,,,,,,,,
Mate-copying,5/10/2016,1:57 PM,2:27 PM,25.1,59,1006,61,informed,WT,Curly,WT,NA,WT,1,0,,,,,,,,,,,,,,,,,
Mate-copying,5/10/2016,1:57 PM,2:27 PM,25.1,59,1006,61,uninformed,WT,WT,WT,NA,WT,1,1,,,,,,,,,,,,,,,,,
Mate-copying,5/10/2016,1:57 PM,2:27 PM,25.1,59,1006,61,informed,WT,WT,WT,Curly,WT,2,1,,,,,,,,,,,,,,,,,
Mate-copying,5/10/2016,1:57 PM,2:27 PM,25.1,59,1006,61,uninformed,WT,Curly,Curly,NA,Curly,1,1,,,,,,,,,,,,,,,,,
Mate-copying,5/10/2016,1:57 PM,2:27 PM,25.1,59,1006,61,informed,WT,WT,Curly,WT,WT,2,1,,,,,,,,,,,,,,,,,
Mate-copying,5/10/2016,2:09 PM,2:39 PM,25.1,59,1006,62,informed,WT,Curly,Curly,NA,Curly,1,1,,,,,,,,,,,,,,,,,
Mate-copying,5/10/2016,2:09 PM,2:39 PM,25.1,59,1006,62,informed,WT,WT,Curly,NA,Curly,1,0,,,,,,,,,,,,,,,,,
Mate-copying,5/10/2016,2:09 PM,2:39 PM,25.1,59,1006,62,uninformed,WT,Curly,Curly,WT,WT,2,0,,,,,,,,,,,,,,,,,
Mate-copying,5/10/2016,2:09 PM,2:39 PM,25.1,59,1006,62,uninformed,WT,Curly,Curly,WT,WT,2,0,,,,,,,,,,,,,,,,,
Mate-copying,5/10/2016,2:09 PM,2:39 PM,25.1,59,1006,62,uninformed,WT,WT,Curly,WT,WT,2,1,,,,,,,,,,,,,,,,,
Mate-copying,5/10/2016,2:09 PM,2:39 PM,25.1,59,1006,62,informed,WT,WT,WT,NA,WT,1,1,,,,,,,,,,,,,,,,,
Mate-copying,5/10/2016,2:56 PM,3:26 PM,25.3,59,1006,63,uninformed,WT,Curly,Curly,WT,WT,2,0,,,,,,,,,,,,,,,,,
Mate-copying,5/10/2016,2:56 PM,3:26 PM,25.3,59,1006,63,uninformed,WT,WT,Curly,WT,WT,2,1,,,,,,,,,,,,,,,,,
Mate-copying,5/10/2016,2:56 PM,3:26 PM,25.3,59,1006,63,uninformed,WT,WT,WT,NA,WT,1,1,,,,,,,,,,,,,,,,,
Mate-copying,5/10/2016,2:56 PM,3:26 PM,25.3,59,1006,63,informed,WT,Curly,Curly,NA,Curly,1,1,,,,,,,,,,,,,,,,,
Mate-copying,5/10/2016,2:56 PM,3:26 PM,25.3,59,1006,63,informed,WT,WT,WT,Curly,WT,2,1,,,,,,,,,,,,,,,,,
Mate-copying,5/10/2016,2:56 PM,3:26 PM,25.3,59,1006,63,informed,WT,WT,Curly,NA,Curly,1,0,,,,,,,,,,,,,,,,,
Mate-copying,5/12/2016,9:26 AM,9:56 AM,24.3,55,1004,64,informed,WT,Curly,WT,NA,WT,1,0,,,,,,,,,,,,,,,,,
Mate-copying,5/12/2016,9:26 AM,9:56 AM,24.3,55,1004,64,uninformed,WT,WT,Curly,WT,WT,2,1,,,,,,,,,,,,,,,,,
Mate-copying,5/12/2016,9:26 AM,9:56 AM,24.3,55,1004,64,uninformed,WT,WT,Curly,WT,WT,2,1,,,,,,,,,,,,,,,,,
Mate-copying,5/12/2016,9:26 AM,9:56 AM,24.3,55,1004,64,informed,WT,WT,WT,NA,WT,1,1,,,,,,,,,,,,,,,,,
Mate-copying,5/12/2016,9:26 AM,9:56 AM,24.3,55,1004,64,uninformed,WT,Curly,Curly,NA,Curly,1,1,,,,,,,,,,,,,,,,,
Mate-copying,5/12/2016,9:26 AM,9:56 AM,24.3,55,1004,64,informed,WT,WT,WT,Curly,NA,0,0,,,,,,,,,,,,,,,,,
Mate-copying,5/12/2016,9:36 AM,10:06 AM,24.4,55,1004,65,uninformed,WT,Curly,Curly,NA,Curly,1,1,,,,,,,,,,,,,,,,,
Mate-copying,5/12/2016,9:36 AM,10:06 AM,24.4,55,1004,65,informed,WT,WT,Curly,NA,NA,0,0,,,,,,,,,,,,,,,,,
Mate-copying,5/12/2016,9:36 AM,10:06 AM,24.4,55,1004,65,uninformed,WT,WT,WT,NA,WT,1,1,,,,,,,,,,,,,,,,,
Mate-copying,5/12/2016,9:36 AM,10:06 AM,24.4,55,1004,65,informed,WT,WT,Curly,WT,WT,2,1,,,,,,,,,,,,,,,,,
Mate-copying,5/12/2016,9:36 AM,10:06 AM,24.4,55,1004,65,uninformed,WT,Curly,Curly,WT,WT,2,0,,,,,,,,,,,,,,,,,
Mate-copying,5/12/2016,9:36 AM,10:06 AM,24.4,55,1004,65,informed,WT,WT,WT,Curly,WT,2,1,,,,,,,,,,,,,,,,,
Mate-copying,5/12/2016,10:31 AM,11:02 AM,24.3,56,1005,66,informed,WT,WT,WT,NA,WT,1,1,,,,,,,,,,,,,,,,,
Mate-copying,5/12/2016,10:31 AM,11:02 AM,24.3,56,1005,66,uninformed,WT,Curly,Curly,NA,Curly,1,1,,,,,,,,,,,,,,,,,
Mate-copying,5/12/2016,10:31 AM,11:02 AM,24.3,56,1005,66,informed,WT,WT,WT,Curly,NA,0,0,,,,,,,,,,,,,,,,,
Mate-copying,5/12/2016,10:31 AM,11:02 AM,24.3,56,1005,66,uninformed,WT,WT,WT,NA,WT,1,1,,,,,,,,,,,,,,,,,
Mate-copying,5/12/2016,10:31 AM,11:02 AM,24.3,56,1005,66,informed,WT,Curly,Curly,WT,WT,2,0,,,,,,,,,,,,,,,,,
Mate-copying,5/12/2016,10:31 AM,11:02 AM,24.3,56,1005,66,uninformed,WT,WT,Curly,NA,Curly,1,0,,,,,,,,,,,,,,,,,
Mate-copying,5/12/2016,10:45 AM,11:16 AM,24.4,57,1005,67,informed,WT,Curly,WT,NA,Curly,1,1,,,,,,,,,,,,,,,,,
Mate-copying,5/12/2016,10:45 AM,11:16 AM,24.4,57,1005,67,informed,WT,WT,WT,Curly,WT,2,1,,,,,,,,,,,,,,,,,
Mate-copying,5/12/2016,10:45 AM,11:16 AM,24.4,57,1005,67,informed,WT,WT,WT,Curly,WT,2,1,,,,,,,,,,,,,,,,,
Mate-copying,5/12/2016,10:45 AM,11:16 AM,24.4,57,1005,67,uninformed,WT,Curly,WT,NA,WT,1,0,,,,,,,,,,,,,,,,,
Mate-copying,5/12/2016,10:45 AM,11:16 AM,24.4,57,1005,67,uninformed,WT,WT,WT,NA,WT,1,1,,,,,,,,,,,,,,,,,
Mate-copying,5/12/2016,10:45 AM,11:16 AM,24.4,57,1005,67,uninformed,WT,Curly,WT,Curly,Curly,2,1,,,,,,,,,,,,,,,,,
Mate-copying,5/12/2016,11:41 AM,12:11 PM,24.5,57,1005,68,uninformed,WT,WT,WT,Curly,WT,2,1,,,,,,,,,,,,,,,,,
Mate-copying,5/12/2016,11:41 AM,12:11 PM,24.5,57,1005,68,uninformed,WT,Curly,WT,Curly,WT,2,0,,,,,,,,,,,,,,,,,
Mate-copying,5/12/2016,11:41 AM,12:11 PM,24.5,57,1005,68,uninformed,WT,WT,WT,NA,WT,1,1,,,,,,,,,,,,,,,,,
Mate-copying,5/12/2016,11:41 AM,12:11 PM,24.5,57,1005,68,informed,WT,WT,WT,NA,WT,1,1,,,,,,,,,,,,,,,,,
Mate-copying,5/12/2016,11:41 AM,12:11 PM,24.5,57,1005,68,informed,WT,Curly,Curly,WT,Curly,2,1,,,,,,,,,,,,,,,,,
Mate-copying,5/12/2016,11:41 AM,12:11 PM,24.5,57,1005,68,informed,WT,WT,Curly,NA,Curly,1,0,,,,,,,,,,,,,,,,,
Mate-copying,5/13/2016,9:43 AM,10:16 AM,24.4,59,1008,69,uninformed,WT,WT,WT,NA,WT,1,1,,,,,,,,,,,,,,,,,
Mate-copying,5/13/2016,9:43 AM,10:16 AM,24.4,59,1008,69,uninformed,WT,Curly,Curly,WT,NA,0,0,,,,,,,,,,,,,,,,,
Mate-copying,5/13/2016,9:43 AM,10:16 AM,24.4,59,1008,69,informed,WT,WT,WT,Curly,NA,0,0,,,,,,,,,,,,,,,,,
Mate-copying,5/13/2016,9:43 AM,10:16 AM,24.4,59,1008,69,informed,WT,WT,Curly,NA,NA,0,0,,,,,,,,,,,,,,,,,
Mate-copying,5/13/2016,9:43 AM,10:16 AM,24.4,59,1008,69,informed,WT,Curly,WT,Curly,WT,2,0,,,,,,,,,,,,,,,,,
Mate-copying,5/13/2016,9:43 AM,10:16 AM,24.4,59,1008,69,uninformed,WT,Curly,Curly,NA,Curly,1,1,,,,,,,,,,,,,,,,,
Mate-copying,5/13/2016,10:01 AM,10:33 AM,24.5,59,1008,70,informed,WT,WT,Curly,NA,Curly,1,0,,,,,,,,,,,,,,,,,
Mate-copying,5/13/2016,10:01 AM,10:33 AM,24.5,59,1008,70,uninformed,WT,Curly,Curly,NA,Curly,1,1,,,,,,,,,,,,,,,,,
Mate-copying,5/13/2016,10:01 AM,10:33 AM,24.5,59,1008,70,informed,WT,WT,Curly,WT,Curly,2,0,,,,,,,,,,,,,,,,,
Mate-copying,5/13/2016,10:01 AM,10:33 AM,24.5,59,1008,70,uninformed,WT,WT,WT,Curly,WT,2,1,,,,,,,,,,,,,,,,,
Mate-copying,5/13/2016,10:01 AM,10:33 AM,24.5,59,1008,70,informed,WT,Curly,WT,NA,WT,1,0,,,,,,,,,,,,,,,,,
Mate-copying,5/13/2016,10:01 AM,10:33 AM,24.5,59,1008,70,uninformed,WT,WT,Curly,NA,Curly,1,0,,,,,,,,,,,,,,,,,
Mate-copying,5/13/2016,11:02 AM,11:32 AM,24.5,59,1009,71,uninformed,WT,Curly,Curly,WT,WT,2,0,,,,,,,,,,,,,,,,,
Mate-copying,5/13/2016,11:02 AM,11:32 AM,24.5,59,1009,71,informed,WT,WT,WT,Curly,WT,2,1,,,,,,,,,,,,,,,,,
Mate-copying,5/13/2016,11:02 AM,11:32 AM,24.5,59,1009,71,uninformed,WT,WT,WT,NA,WT,1,1,,,,,,,,,,,,,,,,,
Mate-copying,5/13/2016,11:02 AM,11:32 AM,24.5,59,1009,71,informed,WT,WT,WT,NA,WT,1,1,,,,,,,,,,,,,,,,,
Mate-copying,5/13/2016,11:02 AM,11:32 AM,24.5,59,1009,71,uninformed,WT,WT,Curly,NA,Curly,1,0,,,,,,,,,,,,,,,,,
Mate-copying,5/13/2016,11:02 AM,11:32 AM,24.5,59,1009,71,informed,WT,Curly,WT,Curly,WT,2,0,,,,,,,,,,,,,,,,,
Mate-copying,5/13/2016,11:23 AM,11:53 AM,24.4,59,1009,72,informed,WT,WT,WT,Curly,NA,0,0,,,,,,,,,,,,,,,,,
Mate-copying,5/13/2016,11:23 AM,11:53 AM,24.4,59,1009,72,uninformed,WT,Curly,NA,NA,NA,0,0,,,,,,,,,,,,,,,,,
Mate-copying,5/13/2016,11:23 AM,11:53 AM,24.4,59,1009,72,informed,WT,WT,WT,NA,WT,1,1,,,,,,,,,,,,,,,,,
Mate-copying,5/13/2016,11:23 AM,11:53 AM,24.4,59,1009,72,informed,WT,Curly,WT,Curly,Curly,2,1,,,,,,,,,,,,,,,,,
Mate-copying,5/13/2016,11:23 AM,NA,24.4,59,1009,72,uninformed,WT,NA,NA,NA,NA,0,1,,,,,,,,,,,,,,,,,
Mate-copying,5/13/2016,11:23 AM,NA,24.4,59,1009,72,uninformed,WT,NA,NA,NA,NA,0,1,,,,,,,,,,,,,,,,,
Mate-copying,5/13/2016,12:08 PM,12:40 PM,24.7,59,1009,73,uninformed,WT,WT,WT,Curly,WT,2,1,,,,,,,,,,,,,,,,,
Mate-copying,5/13/2016,12:08 PM,12:40 PM,24.7,59,1009,73,informed,WT,WT,WT,NA,WT,1,1,,,,,,,,,,,,,,,,,
Mate-copying,5/13/2016,12:08 PM,12:40 PM,24.7,59,1009,73,uninformed,WT,Curly,WT,Curly,WT,2,0,,,,,,,,,,,,,,,,,
Mate-copying,5/13/2016,12:08 PM,12:40 PM,24.7,59,1009,73,uninformed,WT,Curly,NA,NA,NA,0,0,,,,,,,,,,,,,,,,,
Mate-copying,5/13/2016,12:08 PM,12:40 PM,24.7,59,1009,73,informed,WT,Curly,WT,Curly,WT,2,0,,,,,,,,,,,,,,,,,
Mate-copying,5/13/2016,12:08 PM,12:40 PM,24.7,59,1009,73,informed,WT,WT,Curly,WT,WT,2,1,,,,,,,,,,,,,,,,,
Mate-copying,5/17/2016,9:45 AM,10:15 AM,23,61,1021,74,uninformed,WT,WT,WT,Curly,WT,2,1,,,,,,,,,,,,,,,,,
Mate-copying,5/17/2016,9:45 AM,10:15 AM,23,61,1021,74,informed,WT,WT,WT,NA,WT,1,1,,,,,,,,,,,,,,,,,
Mate-copying,5/17/2016,9:45 AM,10:15 AM,23,61,1021,74,uninformed,WT,Curly,Curly,WT,NA,0,0,,,,,,,,,,,,,,,,,
Mate-copying,5/17/2016,9:45 AM,10:15 AM,23,61,1021,74,informed,WT,WT,Curly,NA,Curly,1,0,,,,,,,,,,,,,,,,,
Mate-copying,5/17/2016,9:45 AM,10:15 AM,23,61,1021,74,uninformed,WT,WT,Curly,WT,WT,2,1,,,,,,,,,,,,,,,,,
Mate-copying,5/17/2016,9:45 AM,10:15 AM,23,61,1021,74,informed,WT,Curly,Curly,WT,Curly,2,1,,,,,,,,,,,,,,,,,
Mate-copying,5/17/2016,9:55 AM,10:26 AM,23,61,1021,75,uninformed,WT,WT,Curly,NA,Curly,1,0,,,,,,,,,,,,,,,,,
Mate-copying,5/17/2016,9:55 AM,10:26 AM,23,61,1021,75,informed,WT,Curly,WT,Curly,WT,2,0,,,,,,,,,,,,,,,,,
Mate-copying,5/17/2016,9:55 AM,10:26 AM,23,61,1021,75,uninformed,WT,WT,WT,Curly,WT,2,1,,,,,,,,,,,,,,,,,
Mate-copying,5/17/2016,9:55 AM,10:26 AM,23,61,1021,75,informed,WT,WT,WT,NA,WT,1,1,,,,,,,,,,,,,,,,,
Mate-copying,5/17/2016,9:55 AM,10:26 AM,23,61,1021,75,informed,WT,WT,WT,NA,WT,1,1,,,,,,,,,,,,,,,,,
Mate-copying,5/17/2016,9:55 AM,10:26 AM,23,61,1021,75,uninformed,WT,Curly,WT,Curly,WT,2,0,,,,,,,,,,,,,,,,,
Mate-copying,5/17/2016,12:55 PM,1:17 PM,23.8,53,1020,76,uninformed,WT,WT,WT,Curly,WT,2,1,,,,,,,,,,,,,,,,,
Mate-copying,5/17/2016,12:55 PM,1:17 PM,23.8,53,1020,76,informed,WT,WT,Curly,NA,Curly,1,0,,,,,,,,,,,,,,,,,
Mate-copying,5/17/2016,12:55 PM,1:17 PM,23.8,53,1020,76,uninformed,WT,Curly,WT,NA,WT,1,0,,,,,,,,,,,,,,,,,
Mate-copying,5/17/2016,12:55 PM,1:17 PM,23.8,53,1020,76,uninformed,WT,Curly,WT,Curly,NA,0,0,,,,,,,,,,,,,,,,,
Mate-copying,5/17/2016,12:55 PM,1:17 PM,23.8,53,1020,76,informed,WT,Curly,WT,NA,WT,1,0,,,,,,,,,,,,,,,,,
Mate-copying,5/17/2016,12:55 PM,1:17 PM,23.8,53,1020,76,informed,WT,WT,Curly,WT,WT,2,1,,,,,,,,,,,,,,,,,
Mate-copying,5/17/2016,1:10 PM,1:42 PM,23.9,53,1020,77,uninformed,WT,WT,WT,NA,WT,1,1,,,,,,,,,,,,,,,,,
Mate-copying,5/17/2016,1:10 PM,1:42 PM,23.9,53,1020,77,uninformed,WT,Curly,Curly,WT,WT,2,0,,,,,,,,,,,,,,,,,
Mate-copying,5/17/2016,1:10 PM,1:42 PM,23.9,53,1020,77,informed,WT,Curly,WT,NA,WT,1,0,,,,,,,,,,,,,,,,,
Mate-copying,5/17/2016,1:10 PM,1:42 PM,23.9,53,1020,77,informed,WT,WT,WT,NA,WT,1,1,,,,,,,,,,,,,,,,,
Mate-copying,5/17/2016,1:10 PM,1:42 PM,23.9,53,1020,77,uninformed,WT,Curly,Curly,WT,Curly,2,1,,,,,,,,,,,,,,,,,
Mate-copying,5/17/2016,1:10 PM,1:42 PM,23.9,53,1020,77,informed,WT,WT,Curly,WT,WT,2,1,,,,,,,,,,,,,,,,,
Mate-copying,5/17/2016,2:06 PM,2:39 PM,24.1,59,1020,78,uninformed,WT,Curly,Curly,WT,Curly,2,1,,,,,,,,,,,,,,,,,
Mate-copying,5/17/2016,2:06 PM,2:39 PM,24.1,59,1020,78,uninformed,WT,WT,Curly,NA,NA,0,0,,,,,,,,,,,,,,,,,
Mate-copying,5/17/2016,2:06 PM,2:39 PM,24.1,59,1020,78,uninformed,WT,WT,Curly,WT,WT,2,1,,,,,,,,,,,,,,,,,
Mate-copying,5/17/2016,2:06 PM,2:39 PM,24.1,59,1020,78,informed,WT,WT,WT,Curly,Curly,2,0,,,,,,,,,,,,,,,,,
Mate-copying,5/17/2016,2:06 PM,2:39 PM,24.1,59,1020,78,informed,WT,Curly,Curly,WT,Curly,2,1,,,,,,,,,,,,,,,,,
Mate-copying,5/17/2016,2:06 PM,2:39 PM,24.1,59,1020,78,informed,WT,WT,Curly,NA,Curly,1,0,,,,,,,,,,,,,,,,,
Mate-copying,5/17/2016,2:28 PM,3:00 PM,24.1,58,1019,79,informed,WT,Curly,Curly,WT,Curly,2,1,,,,,,,,,,,,,,,,,
Mate-copying,5/17/2016,2:28 PM,3:00 PM,24.1,58,1019,79,informed,WT,WT,Curly,NA,Curly,1,0,,,,,,,,,,,,,,,,,
Mate-copying,5/17/2016,2:28 PM,3:00 PM,24.1,58,1019,79,informed,WT,WT,Curly,NA,Curly,1,0,,,,,,,,,,,,,,,,,
Mate-copying,5/17/2016,2:28 PM,3:00 PM,24.1,58,1019,79,uninformed,WT,Curly,Curly,WT,WT,2,0,,,,,,,,,,,,,,,,,
Mate-copying,5/17/2016,2:28 PM,3:00 PM,24.1,58,1019,79,uninformed,WT,WT,WT,Curly,WT,2,1,,,,,,,,,,,,,,,,,
Mate-copying,5/17/2016,2:28 PM,NA,24.1,58,1019,79,NA,WT,NA,NA,NA,NA,0,1,,,,,,,,,,,,,,,,,
Mate-copying,5/17/2016,3:18 PM,3:48 PM,24.3,60,1019,80,uninformed,WT,Curly,WT,NA,WT,1,0,,,,,,,,,,,,,,,,,
Mate-copying,5/17/2016,3:18 PM,3:48 PM,24.3,60,1019,80,uninformed,WT,WT,Curly,NA,Curly,1,0,,,,,,,,,,,,,,,,,
Mate-copying,5/17/2016,3:18 PM,3:48 PM,24.3,60,1019,80,uninformed,WT,WT,WT,Curly,Curly,2,0,,,,,,,,,,,,,,,,,
Mate-copying,5/17/2016,3:18 PM,3:48 PM,24.3,60,1019,80,informed,WT,Curly,Curly,NA,Curly,1,1,,,,,,,,,,,,,,,,,
Mate-copying,5/17/2016,3:18 PM,3:48 PM,24.3,60,1019,80,informed,WT,WT,WT,NA,WT,1,1,,,,,,,,,,,,,,,,,
Mate-copying,5/17/2016,3:18 PM,3:48 PM,24.3,60,1019,80,informed,WT,Curly,Curly,NA,Curly,1,1,,,,,,,,,,,,,,,,,
Mate-copying,5/19/2016,11:21 AM,11:53 AM,24.6,64,1020,81,informed,WT,WT,Curly,NA,Curly,1,0,,,,,,,,,,,,,,,,,
Mate-copying,5/19/2016,11:21 AM,11:53 AM,24.6,64,1020,81,uninformed,WT,Curly,Curly,NA,Curly,1,1,,,,,,,,,,,,,,,,,
Mate-copying,5/19/2016,11:21 AM,11:53 AM,24.6,64,1020,81,uninformed,WT,WT,WT,Curly,Curly,2,0,,,,,,,,,,,,,,,,,
Mate-copying,5/19/2016,11:21 AM,11:53 AM,24.6,64,1020,81,informed,WT,Curly,Curly,WT,NA,0,0,,,,,,,,,,,,,,,,,
Mate-copying,5/19/2016,11:21 AM,11:53 AM,24.6,64,1020,81,informed,WT,WT,Curly,NA,Curly,1,0,,,,,,,,,,,,,,,,,
Mate-copying,5/19/2016,11:21 AM,11:53 AM,24.6,64,1020,81,uninformed,WT,Curly,Curly,NA,Curly,1,1,,,,,,,,,,,,,,,,,
Mate-copying,5/19/2016,11:37 AM,12:08 PM,24.7,62,1020,82,uninformed,WT,Curly,WT,Curly,WT,2,0,,,,,,,,,,,,,,,,,
Mate-copying,5/19/2016,11:37 AM,12:08 PM,24.7,62,1020,82,informed,WT,Curly,Curly,WT,Curly,2,1,,,,,,,,,,,,,,,,,
Mate-copying,5/19/2016,11:37 AM,12:08 PM,24.7,62,1020,82,uninformed,WT,WT,Curly,NA,Curly,1,0,,,,,,,,,,,,,,,,,
Mate-copying,5/19/2016,11:37 AM,12:08 PM,24.7,62,1020,82,informed,WT,WT,Curly,WT,WT,2,1,,,,,,,,,,,,,,,,,
Mate-copying,5/19/2016,11:37 AM,12:08 PM,24.7,62,1020,82,uninformed,WT,WT,Curly,NA,Curly,1,0,,,,,,,,,,,,,,,,,
Mate-copying,5/19/2016,11:37 AM,12:08 PM,24.7,62,1020,82,informed,WT,WT,WT,NA,WT,1,1,,,,,,,,,,,,,,,,,
Mate-copying,5/19/2016,12:30 PM,1:03 PM,24.6,61,1020,83,informed,WT,WT,Curly,WT,Curly,2,0,,,,,,,,,,,,,,,,,
Mate-copying,5/19/2016,12:30 PM,1:03 PM,24.6,61,1020,83,informed,WT,Curly,Curly,WT,Curly,2,1,,,,,,,,,,,,,,,,,
Mate-copying,5/19/2016,12:30 PM,1:03 PM,24.6,61,1020,83,uninformed,WT,Curly,Curly,WT,WT,2,0,,,,,,,,,,,,,,,,,
Mate-copying,5/19/2016,12:30 PM,1:03 PM,24.6,61,1020,83,uninformed,WT,WT,WT,Curly,Curly,2,0,,,,,,,,,,,,,,,,,
Mate-copying,5/19/2016,12:30 PM,1:03 PM,24.6,61,1020,83,uninformed,WT,WT,Curly,WT,WT,2,1,,,,,,,,,,,,,,,,,
Mate-copying,5/19/2016,12:30 PM,1:03 PM,24.6,61,1020,83,informed,WT,WT,Curly,NA,Curly,1,0,,,,,,,,,,,,,,,,,
Mate-copying,5/19/2016,12:46 PM,1:16 PM,24.6,60,1020,84,informed,WT,WT,WT,Curly,WT,2,1,,,,,,,,,,,,,,,,,
Mate-copying,5/19/2016,12:46 PM,1:16 PM,24.6,60,1020,84,uninformed,WT,WT,Curly,WT,WT,2,1,,,,,,,,,,,,,,,,,
Mate-copying,5/19/2016,12:46 PM,1:16 PM,24.6,60,1020,84,informed,WT,Curly,WT,NA,WT,1,0,,,,,,,,,,,,,,,,,
Mate-copying,5/19/2016,12:46 PM,NA,24.6,60,1020,84,NA,WT,NA,NA,NA,NA,0,1,,,,,,,,,,,,,,,,,
Mate-copying,5/19/2016,12:46 PM,1:16 PM,24.6,60,1020,84,uninformed,WT,Curly,Curly,WT,WT,2,0,,,,,,,,,,,,,,,,,
Mate-copying,5/19/2016,12:46 PM,NA,24.6,60,1020,84,NA,WT,NA,NA,NA,NA,0,1,,,,,,,,,,,,,,,,,
Mate-copying,5/19/2016,1:28 PM,2:00 PM,24.7,61,1020,85,uninformed,WT,Curly,Curly,NA,Curly,1,1,,,,,,,,,,,,,,,,,
Mate-copying,5/19/2016,1:28 PM,2:00 PM,24.7,61,1020,85,informed,WT,WT,WT,Curly,Curly,2,0,,,,,,,,,,,,,,,,,
Mate-copying,5/19/2016,1:28 PM,2:00 PM,24.7,61,1020,85,uninformed,WT,WT,Curly,WT,Curly,2,0,,,,,,,,,,,,,,,,,
Mate-copying,5/19/2016,1:28 PM,2:00 PM,24.7,61,1020,85,informed,WT,WT,Curly,WT,WT,2,1,,,,,,,,,,,,,,,,,
Mate-copying,5/19/2016,1:28 PM,2:00 PM,24.7,61,1020,85,informed,WT,WT,Curly,NA,Curly,1,0,,,,,,,,,,,,,,,,,
Mate-copying,5/19/2016,1:28 PM,2:00 PM,24.7,61,1020,85,uninformed,WT,Curly,Curly,WT,WT,2,0,,,,,,,,,,,,,,,,,
Mate-copying,5/20/2016,9:23 AM,9:48 AM,24.1,59,1024,86,informed,WT,WT,Curly,NA,Curly,1,0,,,,,,,,,,,,,,,,,
Mate-copying,5/20/2016,9:23 AM,9:48 AM,24.1,59,1024,86,uninformed,WT,Curly,WT,Curly,WT,2,0,,,,,,,,,,,,,,,,,
Mate-copying,5/20/2016,9:23 AM,9:48 AM,24.1,59,1024,86,uninformed,WT,WT,WT,Curly,WT,2,1,,,,,,,,,,,,,,,,,
Mate-copying,5/20/2016,9:23 AM,9:48 AM,24.1,59,1024,86,informed,WT,Curly,WT,NA,WT,1,0,,,,,,,,,,,,,,,,,
Mate-copying,5/20/2016,9:23 AM,9:48 AM,24.1,59,1024,86,informed,WT,WT,Curly,WT,WT,2,1,,,,,,,,,,,,,,,,,
Mate-copying,5/20/2016,9:23 AM,9:48 AM,24.1,59,1024,86,uninformed,WT,Curly,Curly,WT,WT,2,0,,,,,,,,,,,,,,,,,
Mate-copying,5/20/2016,9:30 AM,10:02 AM,24.2,59,1024,87,informed,WT,WT,WT,NA,WT,1,1,,,,,,,,,,,,,,,,,
Mate-copying,5/20/2016,9:30 AM,10:02 AM,24.2,59,1024,87,uninformed,WT,Curly,WT,Curly,WT,2,0,,,,,,,,,,,,,,,,,
Mate-copying,5/20/2016,9:30 AM,10:02 AM,24.2,59,1024,87,informed,WT,WT,WT,NA,WT,1,1,,,,,,,,,,,,,,,,,
Mate-copying,5/20/2016,9:30 AM,10:02 AM,24.2,59,1024,87,uninformed,WT,WT,Curly,WT,WT,2,1,,,,,,,,,,,,,,,,,
Mate-copying,5/20/2016,9:30 AM,10:02 AM,24.2,59,1024,87,informed,WT,Curly,Curly,NA,Curly,1,1,,,,,,,,,,,,,,,,,
Mate-copying,5/20/2016,9:30 AM,10:02 AM,24.2,59,1024,87,uninformed,WT,WT,Curly,WT,Curly,2,0,,,,,,,,,,,,,,,,,
